"","version","triwales","serial","hhold2","spoint","moi","intnum","tnc","respoutc","duno","filter","dusela","duselb","duselc","duseld","dusele","duself","numadult","neligibl","perssel","langaskd","intvrefd","langcond","strttime","langintw","readpap","whpaper1","whpaper2","whpaper3","bbc1wale","bbc1othr","bbc2","htvwales","itvother","channel4","s4c","channel5","skynews","othchanl","tvnever","refcare","polinrst","refvoted","refdecid","refvote","reftaxvt","nvrefvot","nvreftax","voteref","canvasrf","sctfcanv","thnkcanv","yfwcanv","jsnocanv","concanv","labcanv","ldcanv","snpcanv","pccanv","grncanv","othcanv","dkcanv","phcanvrf","sctfphcv","thnkphcv","yfwphcv","jsnophcv","conphcv","labphcv","ldphcv","snpphcv","pcphcv","grnphcv","othphcv","dkphcv","summary","dfwnge","dfwnrf","labfeel","confeel","ldfeel","snpfeel","pcfeel","contrust","labtrust","ldtrust","snptrust","pctrust","labrcmd","labrcmdt","conrcmd","conrcmdt","ldrcmd","ldrcmdt","snprcmd","snprcmdt","pcrcmd","labdivdr","condivdr","lddivdr","snpdivdr","pcdivdr","welshres","propospr","propostx","propospp","proposmp","proposdp","proposbg","proposdf","refquiz","rrefrvw1","rrefrvw2","conrefvw","labrefvw","ldrefvw","snprefvw","pcrefvw","elsewhvw","srrefvw1","srrefvw2","sconrfvw","slabrfvw","sldrfvw","ssnprfvw","selsevw","wrrefvw1","wrrefvw2","wconrfvw","wlabrfvw","wldrfvw","wpcrfvw","welsevw","leaveuk","voiceuk","voiceeu","morpride","sayingov","incrssol","imprved","rgimp1st","rgimp2nd","rgimpnot","labdomin","sthdomin","cntdomin","domin","jobpolit","cost2mch","welspeak","welquang","natbalan","natborn","natlive","natances","natspeak","srclass","srclass2","srsoccl","natmidcl","natwcl","gbpride","natpride","engdecid","scspirit","scgaelic","sctartan","scmusic","scwallac","sclands","wlspirit","wllang","wlmalech","wleisted","wlrugbyt","wllands","wlchapel","eugood","ukbeneft","rwelshsp","rwelhome","spswelsp","chdwelsp","parwelsp","gprwelsp","welschl","wllivlan","rsex","rage","ragecat","rsexage","religion","religsum","famrelig","rlfamsum","chattend","partysup","partycls","partyid","idstrng","natbrit","nateng","nateuro","natirish","natni","natscot","natwelsh","natoth","natnone","bnation","raceori2","rborn","rliveels","nghbrhd","tenure","tenure2","dadvoted","mumvoted","reconact","rlastjob","remplyee","rsupman","rocsect2","rempwke","rempwks","rsoc","rempstat","rsic92","rmingrp","rsmajgrp","rmajgrp","rseg","rseggrp","rsocclas","rrgclass","rghclass","rghgrp","rsic92gp","rempwork","rjbhrsi","rjbhrcat","rpartful","unionsa","unionsa2","marstat2","marstat","suniosa2","seconact","slastjob","semploye","ssupman","socsect2","sempwke","sempwks","ssoc","sempstat","ssic92","smingrp","ssmajgrp","smajgrp","sseg","sseggrp","ssocclas","srgclass","sghclass","sghgrp","ssic92gp","sempwork","sjbhrcat","spartful","sunionsa","sjbhrsi","maininc","hhincome","tea2","schqual","edqual1","edqual2","edqual3","edqual4","pschqual","edqual5","edqual6","edqual10","edqual11","edqual12","edqual13","edqual14","edqual15","edqual16","edqual17","edqual18","edqual19","edqual20","edqual21","edqual22","edqual23","edqual24","edqual25","hedqual","vote97","rgovtnow","phone","phonebck","stable","scxplain","intcompt","duration","dateint","dateintd","dateintm","dateinty","selfcomp","persno","stregion","popden","wealth1","richlaw","tradvals","censor","notruns","prentbst","pubownst","govjob","protmeet","gaysex","tolerant","banparty","govnosay","voteonly","govcomp","losetch","voteintr","ptyntmat","taxsoc2","eupolicy","ecuview","proprep","proprnat","ukintnat","natinnat","scotmps","natunemp","nattaxes","natecony","natnhs","nateduc","scpwelf","natprosp","natpros5","indepent","qtime","sqdate2","leftrigh","libauth","pano","newparl","newparln","censuscc","ccname","newdc","ndcname","ndcward","nwname","censusdc","dcname","ward","wardname","wtfactor","constpre","triids"
"534",2,2,220521,1,67,1,431,6,51,1,-1,-1,-1,-1,-1,-1,-1,2,2,2,1,-2,1,1750,1,2,-1,-1,-1,2,2,1,1,2,1,2,1,2,2,2,1,2,2,-2,-2,NA,1,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,2,2,4,3,NA,3,4,2,3,NA,2,1,NA,2,NA,1,NA,NA,NA,1,1,1,1,NA,1,1,1,1,2,2,2,8,1,6,4,3,5,4,4,NA,4,3,NA,NA,NA,NA,NA,NA,NA,4,3,5,4,4,4,3,2,1,1,1,1,1,1,2,5,7,4,4,NA,4,4,4,4,1,2,2,3,1,3,2,-1,2,-1,1,2,1,1,NA,NA,NA,NA,NA,NA,2,5,5,2,1,1,5,1,1,3,-2,3,3,3,3,3,3,1,42,3,3,0,5,0,5,-1,2,-1,2,1,2,2,2,2,2,2,1,2,2,-1,9,2,0,42,2,1,1,2,3,-3,1,2,1,4,-1,860,8,32,86,19,8,8,5,3,4,8,4,4,4,50,4,1,1,1,1,1,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,6,16,2,-1,-1,-1,-1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,7,2,2,1,2,2,1,1822,32,250997,25,9,97,61,2,10,27.84,4,2,2,4,4,4,4,4,2,4,2,5,2,2,4,4,4,4,3,4,1,2,2,3,2,NA,3,3,1,1,1,NA,2,3,4,1,2509,2.66666666666667,3.16666666666667,123,537,"    CARDIFF CENTRAL",54,"South Glamorgan","PT","Cardiff",-1,"Skp,Wales","TN","Cardiff","FS","Pentwyn",1.67705548884469,2,1
"535",2,2,220531,1,67,1,431,4,51,1,-1,-1,-1,-1,-1,-1,-1,2,2,1,1,-2,1,1715,1,1,2,-2,-2,1,1,1,1,1,1,2,1,2,1,2,1,2,2,-2,-2,NA,1,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,2,1,4,2,NA,3,4,2,3,NA,3,1,NA,2,NA,1,NA,NA,NA,1,1,2,1,NA,1,1,1,2,2,8,8,1,1,4,3,4,5,3,3,NA,3,4,NA,NA,NA,NA,NA,NA,NA,3,4,5,3,3,3,4,2,1,1,1,1,1,3,1,5,7,2,3,NA,3,2,4,3,2,4,1,1,2,2,4,2,2,-1,4,1,2,2,NA,NA,NA,NA,NA,NA,3,2,2,5,1,1,2,1,2,3,-2,3,2,3,3,4,2,1,51,4,4,3,1,7,3,7,2,-1,2,2,1,2,2,2,2,2,2,2,2,-1,9,3,1,9,2,1,3,1,3,-3,1,3,1,4,-1,507,9,45,50,12,5,9,5,3,4,9,5,6,4,39,4,1,3,3,1,1,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,6,16,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,4,2,2,1,1,2,1,1745,30,220997,22,9,97,61,1,10,27.84,4,3,1,1,4,4,3,1,4,4,2,3,5,2,2,1,1,2,3,4,3,2,2,2,1,NA,4,3,2,3,2,NA,1,3,4,1,2209,2.16666666666667,2.5,123,537,"    CARDIFF CENTRAL",54,"South Glamorgan","PT","Cardiff",-1,"Skp,Wales","TN","Cardiff","FS","Pentwyn",1.45580602107758,3,3
"536",2,2,220541,1,67,1,431,3,51,1,-1,-1,-1,-1,-1,-1,-1,2,2,1,1,-2,1,1655,1,1,1,-2,-2,1,2,1,1,2,2,2,2,2,2,2,2,3,1,3,2,NA,-2,NA,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,2,4,3,3,NA,5,3,3,8,NA,8,1,NA,2,NA,8,NA,NA,NA,8,1,2,8,NA,8,1,1,2,2,2,2,1,2,5,5,8,5,4,8,NA,8,4,NA,NA,NA,NA,NA,NA,NA,5,8,5,4,8,8,4,2,2,2,3,2,3,1,1,5,7,1,1,NA,1,1,1,1,1,3,2,3,2,3,2,-1,2,-1,8,1,2,2,NA,NA,NA,NA,NA,NA,1,2,1,1,1,1,1,2,2,3,-2,3,3,3,3,4,3,2,72,7,15,3,1,6,3,7,1,-1,1,1,1,2,2,2,2,2,1,2,2,7,9,2,0,72,1,1,2,2,9,2,1,3,7,1,-1,659,9,80,65,16,6,7,6,4,5,4,2,13,1,42,4,1,-1,3,1,1,3,9,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,98,14,2,-1,-1,-1,-1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,7,1,1,1,1,2,1,1735,40,230997,23,9,97,61,1,10,27.84,5,2,1,1,1,1,4,4,4,1,1,5,2,4,2,2,2,2,3,1,3,3,3,3,4,NA,3,2,3,3,3,NA,3,4,3,1,2309,3.5,1.83333333333333,123,537,"    CARDIFF CENTRAL",54,"South Glamorgan","PT","Cardiff",-1,"Skp,Wales","TN","Cardiff","FS","Pentwyn",1.13525009751562,1,2
"537",2,2,220561,1,67,1,431,1,51,1,-1,-1,-1,-1,-1,-1,-1,1,1,-1,1,-2,1,1510,1,1,1,-2,-2,1,2,1,1,2,2,2,2,2,2,2,1,2,1,3,2,NA,-2,NA,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,2,4,2,2,NA,5,3,3,3,NA,1,1,NA,2,NA,8,NA,NA,NA,1,1,1,8,NA,1,1,1,1,2,1,2,1,1,6,5,4,5,4,8,NA,3,3,NA,NA,NA,NA,NA,NA,NA,5,4,5,4,8,3,3,1,3,2,3,3,2,2,1,6,7,1,2,NA,2,1,1,2,1,1,1,4,1,4,4,3,3,-2,-2,4,1,3,NA,NA,NA,NA,NA,NA,1,2,2,2,2,1,2,1,2,3,-2,4,3,3,3,4,2,2,44,3,11,3,1,3,1,4,3,-1,3,3,2,2,2,2,2,2,1,2,2,-1,9,2,0,44,2,1,2,2,3,-3,1,2,1,3,-1,411,8,65,41,10,4,5,3,3,3,2,1,10,3,38,4,1,1,1,4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,7,16,1,1,0,0,0,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,1,3,1,2,2,1,1640,90,190997,19,9,97,61,NA,10,27.84,4,2,4,2,5,3,5,4,2,2,2,2,2,4,4,2,2,2,2,2,2,2,1,3,2,NA,3,3,3,3,3,NA,1,2,4,1,1909,2.83333333333333,3.33333333333333,123,537,"    CARDIFF CENTRAL",54,"South Glamorgan","PT","Cardiff",-1,"Skp,Wales","TN","Cardiff","FS","Pentwyn",0.609468429942742,1,1
"538",2,2,220571,1,67,1,431,1,51,1,-1,-1,-1,-1,-1,-1,-1,3,3,3,1,-2,1,1405,1,1,1,-2,-2,1,2,2,1,2,1,2,2,1,2,2,1,4,1,1,1,NA,-2,NA,5,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,4,8,3,3,4,NA,2,4,3,4,NA,2,1,NA,2,NA,8,NA,NA,NA,1,3,3,8,NA,1,1,8,1,2,8,2,1,2,4,4,8,5,4,8,NA,3,3,NA,NA,NA,NA,NA,NA,NA,4,8,5,4,8,3,3,2,1,1,1,1,1,1,2,4,7,3,4,NA,4,2,4,4,1,2,2,2,2,4,4,2,2,-1,3,5,1,2,NA,NA,NA,NA,NA,NA,5,5,2,2,2,2,5,8,2,3,-2,3,3,3,3,4,3,2,47,4,12,3,1,3,1,6,5,-1,5,3,2,2,2,2,2,2,1,2,2,-1,9,2,0,47,2,1,98,98,3,-3,1,3,3,5,-1,401,9,75,40,10,4,6,4,3,3,3,2,12,5,37,4,1,3,3,1,1,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,11,15,2,-1,-1,-1,-1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,7,5,5,1,1,2,1,1501,56,190997,19,9,97,61,3,10,27.84,4,2,2,3,3,4,2,4,2,3,3,4,3,2,3,2,2,2,2,2,2,3,4,3,2,NA,3,3,2,2,2,NA,2,4,3,4,1909,2.5,2.83333333333333,123,537,"    CARDIFF CENTRAL",54,"South Glamorgan","PT","Cardiff",-1,"Skp,Wales","TN","Cardiff","FS","Pentwyn",1.82840528982777,2,1
"539",2,2,220591,1,67,1,431,1,51,1,-1,-1,-1,-1,-1,-1,-1,4,4,1,1,-2,1,1540,1,1,1,22,-2,1,1,1,1,1,1,1,1,1,2,2,1,3,2,-2,-2,NA,1,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,1,1,4,2,NA,3,4,2,3,NA,2,1,NA,2,NA,1,NA,NA,NA,1,2,1,2,NA,1,1,8,1,2,8,2,1,1,5,3,4,5,3,3,NA,2,3,NA,NA,NA,NA,NA,NA,NA,3,4,5,3,3,2,3,2,1,1,1,1,1,1,6,2,7,4,5,NA,5,4,4,4,1,3,1,1,1,3,4,2,2,-1,3,2,1,2,NA,NA,NA,NA,NA,NA,1,1,2,2,1,2,3,1,1,3,-2,3,3,3,1,4,2,2,45,4,12,3,1,3,1,7,2,-1,2,3,2,2,2,2,2,2,1,2,2,-1,9,2,0,45,2,1,2,2,3,-3,1,3,1,5,-1,410,9,91,41,10,4,6,4,3,3,3,2,15,5,36,4,1,1,1,1,1,1,8,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,16,17,1,1,0,0,0,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,2,2,1,2,1,1,1630,50,200997,20,9,97,61,1,10,27.84,4,2,4,4,5,5,1,1,1,5,1,4,5,1,2,4,4,4,3,2,3,1,1,3,1,NA,3,2,2,1,1,NA,2,4,4,1,2009,1.33333333333333,4.16666666666667,123,537,"    CARDIFF CENTRAL",54,"South Glamorgan","PT","Cardiff",-1,"Skp,Wales","TN","Cardiff","FS","Pentwyn",2.26914383372809,3,2
"540",2,2,220611,1,67,1,431,1,51,1,-1,-1,-1,-1,-1,-1,-1,3,3,2,1,-2,1,1446,1,1,22,-2,-2,2,2,2,1,2,2,1,1,1,2,2,2,4,2,-2,-2,NA,1,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,3,2,5,3,NA,8,4,2,8,NA,8,1,NA,8,NA,8,NA,NA,NA,8,1,1,8,NA,8,1,8,8,2,8,8,8,8,1,4,8,5,4,8,NA,8,8,NA,NA,NA,NA,NA,NA,NA,4,8,5,4,8,8,8,2,2,8,1,8,3,8,6,1,7,2,1,NA,1,2,2,4,8,1,1,2,3,4,4,3,3,-2,-2,5,1,2,NA,NA,NA,NA,NA,NA,2,3,4,4,2,2,4,8,1,3,-2,4,4,3,3,5,4,1,24,1,1,0,5,0,5,-1,2,-1,2,3,2,2,2,2,2,2,1,2,2,-1,9,2,0,24,3,2,97,98,5,2,1,3,1,4,-1,951,9,55,95,22,9,10,6,4,5,10,5,8,4,40,4,1,-1,3,6,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,15,2,-1,-1,-1,-1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,7,0,2,2,-1,2,1,1515,30,200997,20,9,97,61,2,10,27.84,4,5,2,5,4,3,5,3,2,1,1,3,1,1,1,1,1,4,2,3,3,3,3,4,3,NA,3,3,3,4,4,NA,2,2,2,2,2009,3.33333333333333,3.33333333333333,123,537,"    CARDIFF CENTRAL",54,"South Glamorgan","PT","Cardiff",-1,"Skp,Wales","TN","Cardiff","FS","Pentwyn",1.82840528982777,2,1
"541",2,2,220621,1,67,1,431,1,51,1,-1,-1,-1,-1,-1,-1,-1,2,2,1,1,-2,1,1355,1,1,5,-2,-2,2,2,2,1,2,2,2,2,1,2,2,2,4,2,-2,-2,NA,2,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,8,2,5,8,NA,8,3,2,8,NA,8,1,NA,2,NA,8,NA,NA,NA,8,8,8,8,NA,8,1,8,8,2,8,8,8,8,1,8,8,8,8,8,NA,8,8,NA,NA,NA,NA,NA,NA,NA,8,8,8,8,8,8,8,8,8,8,8,8,8,8,98,98,98,8,8,NA,8,8,8,8,8,2,1,4,1,4,2,-1,2,-1,8,2,1,3,NA,NA,NA,NA,NA,NA,8,5,5,5,2,5,8,3,8,3,-2,3,3,3,3,4,8,1,39,3,3,0,5,0,5,-1,2,-1,2,3,2,2,2,2,2,2,1,2,2,-1,9,2,0,39,3,2,1,98,3,-3,1,3,1,2,-1,958,9,74,95,22,9,11,7,5,6,10,5,11,2,25,3,2,3,3,1,1,3,10,6,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,15,2,-1,-1,-1,-1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,7,2,2,1,1,1,1,1425,30,200997,20,9,97,61,1,10,27.84,4,2,2,3,4,3,3,4,2,3,3,3,2,2,1,1,1,1,1,9,3,9,9,2,1,NA,3,3,3,3,3,NA,3,3,3,2,2009,2.66666666666667,3,123,537,"    CARDIFF CENTRAL",54,"South Glamorgan","PT","Cardiff",-1,"Skp,Wales","TN","Cardiff","FS","Pentwyn",1.21893685988569,NA,1
"542",2,2,220641,1,67,1,431,5,51,1,-1,-1,-1,-1,-1,-1,-1,2,2,2,1,-2,1,1130,1,1,5,-2,-2,1,2,2,2,2,2,2,2,2,2,2,8,4,2,-2,-2,NA,1,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,8,2,4,3,NA,3,4,2,8,NA,8,1,NA,2,NA,8,NA,NA,NA,8,8,8,8,NA,8,1,8,1,8,8,8,8,8,1,4,8,5,4,8,NA,8,8,NA,NA,NA,NA,NA,NA,NA,4,8,5,4,8,8,8,8,1,1,1,1,1,1,1,5,98,2,8,NA,8,2,2,3,8,4,3,2,3,3,1,-1,1,2,-1,2,1,3,NA,NA,NA,NA,NA,NA,5,5,2,2,2,2,5,8,8,3,-2,3,3,3,3,4,4,2,43,3,11,3,1,3,1,7,2,-1,2,3,1,2,2,2,2,2,2,2,2,-1,9,2,0,43,2,1,2,2,10,2,1,3,1,3,-1,441,9,63,44,10,4,10,6,4,5,10,5,9,3,15,1,2,-1,3,1,1,3,5,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4,15,2,-1,-1,-1,-1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,7,2,2,1,1,2,1,1210,40,41097,4,10,97,61,2,10,27.84,3,2,1,1,4,4,3,1,3,2,3,3,4,2,2,4,4,2,3,4,1,2,2,1,1,NA,5,3,1,2,1,NA,3,3,1,1,410,2.16666666666667,2.16666666666667,123,537,"    CARDIFF CENTRAL",54,"South Glamorgan","PT","Cardiff",-1,"Skp,Wales","TN","Cardiff","FS","Pentwyn",1.22418312315501,2,3
"543",2,2,220671,1,67,1,431,3,51,1,-1,-1,-1,-1,-1,-1,-1,2,2,1,1,-2,1,1920,1,1,22,-2,-2,2,2,2,1,2,2,2,2,2,2,2,2,3,1,1,2,NA,-2,NA,98,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,4,2,3,8,NA,8,3,2,8,NA,8,1,NA,2,NA,8,NA,NA,NA,1,1,2,8,NA,8,1,8,2,2,8,2,1,8,3,5,8,5,4,8,NA,8,4,NA,NA,NA,NA,NA,NA,NA,5,8,5,4,8,8,4,2,3,3,1,3,3,3,6,2,7,3,2,NA,2,2,2,2,2,3,1,1,3,3,4,3,3,-2,-2,2,1,3,NA,NA,NA,NA,NA,NA,2,3,2,2,2,2,5,3,3,3,-2,4,4,3,2,5,3,2,23,1,9,0,5,0,5,-1,98,98,98,9,1,2,2,2,2,2,2,2,2,-1,9,2,0,23,2,1,98,98,3,-3,1,3,3,3,-1,371,9,85,37,9,3,5,3,2,2,3,2,14,3,38,4,1,1,1,6,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,98,17,1,1,0,3,0,1,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,3,1,98,1,1,2,2,1955,35,230997,23,9,97,51,1,10,27.84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,123,537,"    CARDIFF CENTRAL",54,"South Glamorgan","PT","Cardiff",-1,"Skp,Wales","TN","Cardiff","FS","Pentwyn",1.13525009751562,1,2
"544",2,2,220681,1,67,1,431,2,51,1,-1,-1,-1,-1,-1,-1,-1,1,1,-1,1,-2,1,2005,1,2,-1,-1,-1,2,1,2,1,2,2,2,2,2,2,2,2,4,2,-2,-2,NA,8,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,4,4,2,4,1,NA,8,8,8,8,NA,8,1,NA,2,NA,8,NA,NA,NA,8,8,8,8,NA,8,1,1,1,2,1,8,1,8,4,8,8,8,8,8,NA,8,8,NA,NA,NA,NA,NA,NA,NA,8,8,8,8,8,8,8,8,1,1,1,8,8,8,1,5,98,3,4,NA,4,8,8,4,8,3,3,1,2,2,4,1,1,8,-1,3,3,3,NA,NA,NA,NA,NA,NA,2,3,3,2,1,1,5,8,8,3,-2,4,3,3,3,4,4,2,19,1,9,0,5,0,5,-1,0,2,2,3,1,2,2,2,2,2,1,1,2,7,9,2,0,19,4,3,2,2,10,2,1,3,1,2,-1,650,9,80,65,16,6,7,6,3,4,4,2,13,2,40,4,1,-1,3,6,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,2,15,1,1,0,0,0,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,2,98,1,1,1,1,2035,30,230997,23,9,97,61,NA,10,27.84,2,2,4,2,4,3,3,3,3,3,2,3,2,2,2,3,2,2,2,9,3,3,3,3,3,NA,3,2,3,2,2,NA,3,3,2,2,2309,2.83333333333333,3.16666666666667,123,537,"    CARDIFF CENTRAL",54,"South Glamorgan","PT","Cardiff",-1,"Skp,Wales","TN","Cardiff","","",0.572798859501651,NA,2
"545",2,2,220691,1,67,1,431,6,51,1,-1,-1,-1,-1,-1,-1,-1,1,1,-1,1,-2,1,1855,1,1,1,23,-2,2,1,1,2,2,2,2,2,2,2,2,1,2,1,3,1,NA,-2,NA,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,4,3,3,3,NA,3,3,3,3,NA,3,1,NA,2,NA,1,NA,NA,NA,1,2,2,1,NA,1,1,2,1,2,2,2,1,1,6,2,1,5,4,4,NA,2,2,NA,NA,NA,NA,NA,NA,NA,2,1,5,4,4,2,2,2,1,1,3,1,3,1,5,4,7,4,2,NA,2,2,1,4,1,2,1,1,3,1,4,2,2,-1,2,2,1,1,NA,NA,NA,NA,NA,NA,1,1,1,2,1,1,2,1,2,3,-2,4,2,3,3,1,1,2,53,4,12,3,1,3,1,3,1,-1,1,3,2,2,2,2,2,2,1,2,2,-1,9,2,0,8,2,1,1,1,3,-3,1,1,3,1,-1,371,5,85,37,9,3,1,2,2,2,1,1,14,1,37,4,1,1,1,4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,9,16,1,0,2,0,0,1,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,2,1,2,1,1,1,1,1935,40,250997,25,9,97,61,NA,10,27.84,4,2,2,2,3,3,3,3,3,4,2,4,4,2,2,2,1,2,3,5,2,1,1,3,2,NA,3,2,2,3,3,NA,1,3,3,1,2509,2.66666666666667,2.83333333333333,123,537,"    CARDIFF CENTRAL",54,"South Glamorgan","PT","Cardiff",-1,"Skp,Wales","TN","Cardiff","FS","Pentwyn",0.838527744422293,4,1
"546",2,2,220711,1,67,1,431,2,51,1,-1,-1,-1,-1,-1,-1,-1,2,2,2,1,-2,1,1800,1,1,95,-2,-2,1,1,1,1,2,2,2,2,1,2,2,1,1,1,4,7,NA,-2,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,3,2,4,3,NA,3,3,2,2,NA,1,1,NA,2,NA,1,NA,NA,NA,1,3,1,1,NA,1,1,1,1,2,2,2,1,1,7,5,4,5,4,4,NA,4,5,NA,NA,NA,NA,NA,NA,NA,5,4,5,4,4,4,5,1,1,3,1,2,3,8,2,5,7,2,4,NA,4,2,3,2,1,4,1,1,1,2,4,1,1,2,-1,2,5,3,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,2,1,2,3,-2,3,3,3,3,4,3,1,45,4,4,3,1,3,1,7,98,0,0,-1,1,2,2,2,2,2,2,2,2,-1,9,3,2,9,2,1,1,8,3,-3,1,1,3,5,-1,101,5,85,10,1,1,1,2,2,2,1,1,14,5,40,4,1,1,1,1,1,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,16,16,1,0,2,0,0,1,0,0,0,0,12,13,0,15,0,0,0,0,0,0,0,0,0,0,1,2,1,1,2,2,1,1906,66,240997,24,9,97,61,2,10,27.84,2,4,3,2,4,4,2,4,2,3,3,4,4,4,4,2,2,4,3,4,2,1,1,2,2,NA,3,3,3,3,3,NA,1,2,3,1,2409,3,2.83333333333333,123,537,"    CARDIFF CENTRAL",54,"South Glamorgan","PT","Cardiff",-1,"Skp,Wales","TN","Cardiff","FS","Pentwyn",1.1455977190032,1,3
